"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Late Response","Response Window","Trial Accuracy","Response Time","Cue Angle"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Late Response",,"0","1170","1","1022.363007068634","RANDOM IMAGE"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Cue Type",,"0","1160","1","889.4890546798706","90 DEGREES"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Cue Angle",,"0","1150","1","958.7259888648987","90"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Trial Accuracy",,"1","1130","0","N/A","90 DEGREES"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Trial Accuracy",,"0","1170","1","N/A","90 DEGREES"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Response Window",,"1","1160","1","1123.5310435295105","90 DEGREES"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Late Response",,"0","1160","1","N/A","ADAPTIVE ANGLE"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Cue Type",,"0","1200","0","1023.0709910392761","RANDOM IMAGE"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Cue Angle",,"0","1240","1","812.3910427093506","DIFFERENT IMAGE"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Trial Accuracy",,"1","1230","1","N/A","ADAPTIVE ANGLE"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Response Time",,"1","1270","1","N/A","ADAPTIVE ANGLE"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Response Window",,"0","1310","0","N/A","90 DEGREES"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Late Response",,"0","1310","1","785.8710289001465","RANDOM IMAGE"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Cue Type",,"0","1300","1","874.2809891700745","ADAPTIVE ANGLE"
"54320178b6145e205f06384e","ORANGE-00035","2014-10-05T21:42:00-0500",,"FEMALE","RIGHT","2014-10-05T21:38:45-0500","Cue Angle",,"0","1290","0","926.889955997467","106"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Late Response",,"0","1000","1","926.889955997467","90 DEGREES"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Cue Type",,"0","990","1","753.5290122032166","90 DEGREES"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Cue Angle",,"0","980","1","767.0890092849731","90"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Trial Accuracy",,"0","960","0","578.3639550209045","90 DEGREES"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Response Window",,"0","1000","0","687.8339648246765","ADAPTIVE ANGLE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Response Time",,"0","1000","0","882.436990737915","ADAPTIVE ANGLE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Late Response",,"0","1040","1","882.436990737915","90 DEGREES"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Cue Type",,"0","1030","0","687.2409582138062","ADAPTIVE ANGLE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Cue Angle",,"0","1070","1","736.6710305213928","DIFFERENT IMAGE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Trial Accuracy",,"0","1060","1","553.7270307540894","RANDOM IMAGE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Response Window",,"0","1050","1","760.1190209388733","RANDOM IMAGE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Response Time",,"0","1050","1","719.4139957427979","90 DEGREES"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Late Response",,"0","1030","1","719.4139957427979","RANDOM IMAGE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Cue Type",,"0","990","1","753.6460161209106","RANDOM IMAGE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Cue Angle",,"0","910","1","668.9800024032593","DIFFERENT IMAGE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Trial Accuracy",,"0","750","0","902.7700424194336","RANDOM IMAGE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Response Window",,"0","790","0","710.7029557228088","ADAPTIVE ANGLE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Response Time",,"1","790","1","N/A","ADAPTIVE ANGLE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Late Response",,"1","830","1","N/A","90 DEGREES"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Cue Type",,"1","910","1","N/A","90 DEGREES"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Cue Angle",,"0","900","1","768.2510018348694","102"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Trial Accuracy",,"0","890","0","536.4519953727722","ADAPTIVE ANGLE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Response Window",,"0","930","0","581.1780095100403","RANDOM IMAGE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Response Time",,"1","930","0","N/A","ADAPTIVE ANGLE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Late Response",,"0","970","0","N/A","ADAPTIVE ANGLE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Cue Type",,"0","1050","1","960.0939750671387","90 DEGREES"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Cue Angle",,"0","1040","1","1011.40296459198","DIFFERENT IMAGE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Trial Accuracy",,"0","1030","1","730.2440404891968","RANDOM IMAGE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Response Window",,"0","1010","1","885.3479623794556","RANDOM IMAGE"
"54328ee2b6145e7d60063854","ORANGE-00016","2014-10-06T08:45:21-0400",,"FEMALE","RIGHT","2014-10-06T08:42:13-0400","Response Time",,"0","1010","1","808.8690042495728","90 DEGREES"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Response Time",,"0","1000","1","672.493040561676","90 DEGREES"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Trial Accuracy",,"0","990","0","672.493040561676","90 DEGREES"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Response Window",,"0","1030","0","582.955002784729","ADAPTIVE ANGLE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Late Response",,"0","1030","1","615.0810122489929","RANDOM IMAGE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Cue Type",,"0","1020","1","784.9329710006714","ADAPTIVE ANGLE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Cue Angle",,"0","1010","0","655.8469533920288","94"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Trial Accuracy",,"1","1050","1","N/A","RANDOM IMAGE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Trial Accuracy",,"0","1090","0","N/A","ADAPTIVE ANGLE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Response Window",,"0","1170","0","554.1369915008545","90 DEGREES"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Late Response",,"0","1170","0","468.2849645614624","90 DEGREES"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Cue Type",,"0","1330","1","925.29296875","90 DEGREES"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Cue Angle",,"0","1320","1","559.0590238571167","90"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Response Time",,"0","1310","1","537.92804479599","RANDOM IMAGE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Trial Accuracy",,"0","1290","0","537.92804479599","ADAPTIVE ANGLE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Response Window",,"0","1330","0","920.2600121498108","ADAPTIVE ANGLE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Late Response",,"0","1330","1","629.9220323562622","RANDOM IMAGE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Cue Type",,"0","1320","0","510.67495346069336","RANDOM IMAGE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Cue Angle",,"0","1360","1","617.3399686813354","DIFFERENT IMAGE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Response Time",,"0","1350","0","630.511999130249","90 DEGREES"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Trial Accuracy",,"0","1390","1","630.511999130249","90 DEGREES"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Response Window",,"0","1380","1","585.9140157699585","RANDOM IMAGE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Late Response",,"0","1380","0","470.13598680496216","RANDOM IMAGE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Cue Type",,"0","1420","1","876.757025718689","ADAPTIVE ANGLE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Cue Angle",,"0","1410","0","804.489016532898","102"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Response Time",,"0","1450","1","1005.6129693984985","RANDOM IMAGE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Response Time",,"1","1440","1","N/A","90 DEGREES"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Response Window",,"0","1480","0","N/A","90 DEGREES"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Late Response",,"0","1480","0","246.77401781082153","ADAPTIVE ANGLE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Cue Type",,"0","1520","0","1520","ADAPTIVE ANGLE"
"54329055b6145e215f06385b","ORANGE-00042","2014-10-06T08:51:32-0400",,"FEMALE","RIGHT","2014-10-06T08:48:21-0400","Cue Angle",,"0","1600","0","818.8909888267517","106"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Late Response",,"0","1000","1","818.8909888267517","ADAPTIVE ANGLE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Cue Type",,"0","990","1","835.1290225982666","ADAPTIVE ANGLE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Cue Angle",,"1","1030","0","N/A","DIFFERENT IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Trial Accuracy",,"1","1070","1","N/A","RANDOM IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Response Window",,"1","1150","1","N/A","RANDOM IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Response Time",,"1","1150","1","N/A","RANDOM IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Late Response",,"0","1310","0","N/A","ADAPTIVE ANGLE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Cue Type",,"0","1630","0","1177.830994129181","ADAPTIVE ANGLE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Cue Angle",,"0","2270","1","1195.596992969513","90"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Trial Accuracy",,"0","2260","1","1136.9140148162842","90 DEGREES"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Response Window",,"0","2250","1","1221.1990356445312","90 DEGREES"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Response Time",,"0","2250","0","1036.4630222320557","ADAPTIVE ANGLE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Late Response",,"0","2290","0","1036.4630222320557","90 DEGREES"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Cue Type",,"0","2330","1","1133.3699822425842","RANDOM IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Cue Angle",,"0","2320","1","1190.2239918708801","DIFFERENT IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Trial Accuracy",,"0","2310","0","1119.8840141296387","RANDOM IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Response Window",,"0","2350","0","860.1950407028198","90 DEGREES"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Response Time",,"0","2350","0","1017.0420408248901","90 DEGREES"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Late Response",,"0","2390","0","1017.0420408248901","90 DEGREES"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Cue Type",,"0","2470","0","592.4920439720154","RANDOM IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Cue Angle",,"0","2630","1","884.4900131225586","DIFFERENT IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Trial Accuracy",,"0","2620","1","833.7029814720154","RANDOM IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Response Window",,"0","2610","1","859.4710230827332","90 DEGREES"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Response Time",,"0","2610","1","1034.686028957367","ADAPTIVE ANGLE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Late Response",,"0","2590","0","1034.686028957367","90 DEGREES"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Cue Type",,"0","2630","0","1193.6820149421692","ADAPTIVE ANGLE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Cue Angle",,"0","2670","1","1277.826964855194","DIFFERENT IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Trial Accuracy",,"0","2660","1","992.5569891929626","RANDOM IMAGE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Response Window",,"0","2650","1","1091.0539627075195","ADAPTIVE ANGLE"
"5432c8e2b6145eba5206384b","BLUE-00052","2014-10-06T09:52:52-0700",,"FEMALE","RIGHT","2014-10-06T09:49:11-0700","Response Time",,"0","2650","0","1462.6379609107971","90 DEGREES"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Late Response",,"0","1000","1","1462.6379609107971","90 DEGREES"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Cue Type",,"0","990","1","895.1549530029297","RANDOM IMAGE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Cue Angle",,"0","980","1","836.2650275230408","92"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Trial Accuracy",,"1","1020","1","N/A","ADAPTIVE ANGLE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Response Window",,"0","1010","1","877.6289820671082","90 DEGREES"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Response Time",,"0","1010","1","802.8650283813477","90 DEGREES"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Late Response",,"0","1000","1","802.8650283813477","RANDOM IMAGE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Cue Type",,"0","980","0","940.1869773864746","ADAPTIVE ANGLE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Cue Angle",,"0","1020","1","687.44295835495","90"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Trial Accuracy",,"0","1010","1","720.6839919090271","90 DEGREES"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Response Window",,"0","1000","1","822.8740096092224","RANDOM IMAGE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Response Time",,"0","1000","1","748.058021068573","RANDOM IMAGE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Late Response",,"0","980","1","748.058021068573","RANDOM IMAGE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Cue Type",,"0","940","1","792.9459810256958","90 DEGREES"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Cue Angle",,"0","860","0","930.0549626350403","96"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Trial Accuracy",,"0","900","1","830.9110403060913","ADAPTIVE ANGLE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Response Window",,"0","890","1","801.708996295929","90 DEGREES"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Response Time",,"0","890","1","851.0940074920654","RANDOM IMAGE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Late Response",,"0","880","1","851.0940074920654","90 DEGREES"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Cue Type",,"0","860","0","728.6159992218018","90 DEGREES"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Cue Angle",,"1","900","1","N/A","DIFFERENT IMAGE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Trial Accuracy",,"0","890","1","726.5520095825195","RANDOM IMAGE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Response Window",,"0","880","1","550.4249930381775","90 DEGREES"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Response Time",,"0","880","0","644.4510221481323","ADAPTIVE ANGLE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Late Response",,"0","920","0","644.4510221481323","ADAPTIVE ANGLE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Cue Type",,"0","960","0","835.6499671936035","ADAPTIVE ANGLE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Cue Angle",,"0","1040","1","585.3319764137268","DIFFERENT IMAGE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Trial Accuracy",,"1","1200","0","N/A","RANDOM IMAGE"
"5432cfe2b6145e1b52063857","GREEN-00046","2014-10-06T10:22:41-0700",,"FEMALE","RIGHT","2014-10-06T10:19:34-0700","Response Window",,"0","1520","0","533.8699817657471","ADAPTIVE ANGLE"
